id,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price
149841,RAM,1500 Rebel,2019,162100,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,42700
149525,Ford,F-150 Lariat,2020,51984,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Silver,Black,None reported,Yes,32368
120090,Subaru,Impreza WRX STI,2005,103500,Gasoline,305.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Gold,Black,At least 1 accident or damage reported,Yes,10500
27688,BMW,X1 xDrive28i,2020,43000,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Brown,At least 1 accident or damage reported,Yes,52500
122710,Tesla,Model S P100D,2018,61000,,518.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,59500
17278,Chevrolet,Silverado 1500 2LT,2018,51338,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,31500
13610,Tesla,Model X P90D,2018,65000,,534.0HP Electric Motor Electric Fuel System,A/T,Gray,Black,At least 1 accident or damage reported,Yes,22500
96131,Porsche,911 Carrera S,2023,1075,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,None reported,Yes,62425
51939,Ford,Expedition Max Limited,2020,62377,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Gray,Ebony,None reported,Yes,35670
186814,Tesla,Model S P100D,2018,47000,,518.0HP Electric Motor Electric Fuel System,A/T,White,Black,None reported,Yes,49900
121922,Mercedes-Benz,C-Class C 300,2022,4102,Gasoline,2.0 Liter Turbo,Automatic,Black,Black,None reported,,27900
33505,BMW,ALPINA B7 Base,2020,33000,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Black,At least 1 accident or damage reported,Yes,20000
30922,Ford,F-250 XLT,2017,107750,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Gray,None reported,Yes,38000
162926,Mercedes-Benz,C-Class C 300 4MATIC,2018,120321,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,30500
23129,Mercedes-Benz,E-Class E 350 4MATIC,2010,89563,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Beige,None reported,Yes,22000
82480,RAM,1500 Laramie,2021,13464,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Diamond Black,Black,None reported,,54500
24542,Mercedes-Benz,S-Class S 560,2020,27608,Gasoline,4.0 Liter,Automatic,designo Diamond White Metallic,Black,None reported,,49998
123812,RAM,1500 Limited,2019,19000,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,–,At least 1 accident or damage reported,Yes,26999
134226,Hyundai,Genesis Coupe 2.0T,2010,76000,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,18500
140149,Chevrolet,Suburban Premier,2019,51338,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Brown,None reported,Yes,42500
53474,Audi,A3 2.0T Premium,2016,76296,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Silver,At least 1 accident or damage reported,Yes,17500
137303,Mazda,CX-5 Touring,2018,62950,Gasoline,244.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,At least 1 accident or damage reported,Yes,23400
46844,Mercedes-Benz,AMG C AMG C 63 S,2016,54000,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,29900
132557,BMW,528 i,2014,80000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,At least 1 accident or damage reported,Yes,21500
19221,Jeep,Wrangler Sahara,2013,111650,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Beige,At least 1 accident or damage reported,Yes,11000
3564,Ford,Bronco Outer Banks Advanced,2017,76296,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,–,None reported,Yes,11995
101375,Mercedes-Benz,Sprinter 2500,2015,107714,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,44850
180212,Mercedes-Benz,GL-Class GL 450 4MATIC,2016,98000,Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,25650
37492,Mercedes-Benz,AMG C 43 Base 4MATIC,2018,33548,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Brown,None reported,Yes,75000
378,Mercedes-Benz,S-Class S 63 AMG,2012,40000,Gasoline,536.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,21500
44181,Ford,Mustang GT Premium,2018,37060,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,31450
142317,Toyota,Avalon XLS,2004,146000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,10900
70806,BMW,M3 Competition,2018,41500,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Orange,None reported,Yes,69250
25431,Chevrolet,Silverado 1500 LT,2019,55621,Gasoline,6.2L V8 16V GDI OHV,10-Speed Automatic,Cajun Red Tintcoat,Jet Black,None reported,,34700
166110,Nissan,NV200 SV,2011,171000,Gasoline,131.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Black,None reported,Yes,12999
185470,Porsche,Cayenne S,2017,70579,Gasoline,420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Beige,None reported,Yes,26000
164199,Chevrolet,Corvette Stingray w/3LT,2023,3000,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,White,None reported,Yes,172000
182222,Hyundai,Santa Fe SE,2021,77634,Gasoline,2.5L I4 16V PDI DOHC Turbo,8-Speed Automatic,Stormy Sea,Black,At least 1 accident or damage reported,Yes,32612
178533,Jeep,Liberty Limited,2013,107000,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,17500
157774,Nissan,Pathfinder Silver,2014,115000,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,17500
159410,Nissan,Maxima SV,2012,94500,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,12999
166796,Mercedes-Benz,SLK-Class SLK230 Kompressor,2004,165000,Gasoline,192.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,Green,Green,None reported,Yes,8750
134485,Mercedes-Benz,SL-Class SL 550,2012,45000,Gasoline,429.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,White,None reported,Yes,23000
109647,Mazda,Mazda6 i Touring,2015,91000,Gasoline,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,At least 1 accident or damage reported,Yes,21990
168396,Mercedes-Benz,AMG GT 63 S 4-Door,2020,2950,Gasoline,630.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,136900
154752,BMW,328 i xDrive,2011,106000,Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,12000
97516,Chevrolet,Tahoe LTZ,2013,110000,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Red,–,At least 1 accident or damage reported,Yes,14500
131888,Cadillac,XT5 Premium Luxury,2013,62500,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,White,None reported,Yes,17800
122056,Toyota,4Runner TRD Pro,2016,70000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,12500
146426,Chevrolet,Tahoe LTZ,2013,106731,Gasoline,320.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Brown,Beige,At least 1 accident or damage reported,Yes,17999
178397,Kia,Optima Hybrid LX,2014,106385,Gasoline,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Silver,Gray,None reported,Yes,7500
140943,Porsche,911 Carrera 4S,2007,64500,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,64000
156887,Tesla,Model S 100D,2018,10900,,518.0HP Electric Motor Electric Fuel System,A/T,White,Black,None reported,Yes,55000
140906,BMW,X6 M Base,2019,73091,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,White,None reported,Yes,74500
24368,Chevrolet,Corvette Stingray w/3LT,2023,4285,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,20995
115410,Ford,F-250 Limited,2022,1025,Diesel,475.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,White,Black,None reported,Yes,115000
40543,Rivian,R1S Adventure Package,2023,9411,,835.0HP Electric Motor Electric Fuel System,A/T,Silver,White,None reported,Yes,69500
131345,GMC,Sierra 2500 Base,2016,106731,E85 Flex Fuel,360.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Gray,None reported,Yes,23000
64473,Ford,F-150 XLT,2019,53550,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Agate Black Metallic,Black,None reported,Yes,42250
43248,BMW,M240 i xDrive,2021,28470,Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Gray,None reported,Yes,51900
97374,Chevrolet,Camaro Z28,2005,35515,Gasoline,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,Yes,32000
131251,Cadillac,XTS Luxury,2016,127941,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,15400
132728,Ford,Transit-350 Base,2022,23292,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,85000
108727,Cadillac,Escalade ESV Sport,2023,600,Gasoline,6.2L V8 16V GDI OHV,Automatic,Black,White,None reported,,93000
114975,Ford,F-150 XLT,2016,67500,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,None reported,Yes,24000
87662,Jeep,Liberty Renegade,2011,132000,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,11500
116673,GMC,Sierra 1500 SLT,2021,13692,Gasoline,5.3L V8 16V GDI OHV,8-Speed Automatic,Dark Ash Metallic,Ebony,None reported,,39127
119923,Land,Rover Range Rover Sport HSE,2019,49799,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,49000
121573,BMW,M3 Base,2015,77500,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Brown,White,None reported,Yes,17999
33246,Chevrolet,Tahoe Premier,2019,68860,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,29900
72309,Mercedes-Benz,E-Class E 350 4MATIC,2011,78500,Gasoline,302.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Black,Black,None reported,Yes,33500
15184,Toyota,Highlander XLE,2023,4100,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,37400
49586,Lincoln,Navigator L,2011,163500,E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Gray,Gray,None reported,Yes,6500
148783,BMW,M5 Base,2018,23400,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,68000
49049,Mercedes-Benz,GLS 450 Base,2023,4457,Gasoline,3.0 Liter DOHC Twin Turbo,Automatic,MANUFAKTUR Diamond White Bright,Gray,None reported,,159998
61461,Alfa,Romeo Giulia Ti,2017,56910,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,27999
90961,Ford,Bronco,2022,14000,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,–,,,69999
71056,Lincoln,MKC Base,2016,59500,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,–,None reported,Yes,36000
40065,Hummer,H3 Base,2007,69900,Gasoline,242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,8500
77490,Mercedes-Benz,GL-Class GL 450 4MATIC,2011,149460,Gasoline,362.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,10400
156274,Acura,Integra LS,2001,62930,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Black,None reported,Yes,8995
89799,Lexus,GX 460 Base,2020,48871,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Atomic Silver,Rioja Red,None reported,Yes,43775
67126,Porsche,911 Carrera S,2016,62950,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Gray,At least 1 accident or damage reported,Yes,20995
41044,Porsche,Panamera GTS,2012,89400,Gasoline,400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,29000
16386,GMC,Yukon XL Denali,2017,85500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,42500
136952,Ford,Focus SE,2013,105760,E85 Flex Fuel,160.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Black,None reported,Yes,10200
83355,BMW,i3 120Ah w/Range Extender,2019,29136,,Electric,Automatic,Black,Black,None reported,,47998
5374,GMC,Terrain SLT,2023,2500,Gasoline,170.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,61995
70328,Volkswagen,Golf GTI 2.0T SE 4-Door,2018,48842,Gasoline,292.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,Yes,37500
113979,Audi,RS 5 4.2,2014,57500,Gasoline,420.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,47999
84625,Mercedes-Benz,GLC 300 GLC 300,2019,49814,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Black,Black,None reported,Yes,41688
103952,Land,Rover Range Rover Velar R-Dynamic S,2023,3534,Gasoline,I4,Automatic,Firenze Red,Black,None reported,,59598
167562,Ford,Expedition Max XLT,2017,66500,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,26000
64423,RAM,3500 Tradesman,2020,86000,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Gray,None reported,Yes,62900
129671,Mercedes-Benz,S-Class S 65 AMG,2015,49899,Gasoline,621.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,29500
5040,Ford,F-150 XLT,2017,98000,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,None reported,Yes,20900
74411,Kia,Sorento EX V6,2015,82900,Gasoline,290.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,25980
17923,Toyota,Tundra SR,2018,24108,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,54000
15124,Porsche,911 Turbo S,2022,11102,Gasoline,580.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,19780
81661,Rolls-Royce,Cullinan,2022,8603,Gasoline,6.7L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,–,Grace White,None reported,Yes,449991
152938,Lexus,GX 460 Base,2017,52100,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,33500
187589,BMW,X7 xDrive40i,2021,15000,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Transmission w/Dual Shift Mode,Gray,Brown,None reported,Yes,90000
30913,BMW,M3 Base,2011,134000,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,36800
161524,Hyundai,Genesis Coupe 3.8 Track,2012,89144,Gasoline,306.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,–,None reported,Yes,14300
44061,Ferrari,718 Boxster GTS,2019,16280,Gasoline,365.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,133500
17712,Toyota,Sequoia Limited,2014,163000,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,15500
25705,Rolls-Royce,Cullinan,2023,115,Gasoline,6.7L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,–,Grace White,None reported,Yes,254900
154760,Mitsubishi,Outlander Sport ES,2015,90360,Gasoline,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Black,At least 1 accident or damage reported,Yes,16750
23920,Porsche,Panamera 4,2019,71962,Gasoline,330.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,23750
135310,Dodge,Dakota SLT Quad Cab,2003,118500,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,15900
31958,Audi,A4 2.0T Premium,2013,112000,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,11500
85907,Ford,F-150 XLT,2023,4285,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Automatic,Iconic Silver Metallic,Black,None reported,Yes,58504
12889,GMC,Sierra 1500 SLT,2023,1500,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Gray,None reported,Yes,92500
78024,Kia,Forte GT-Line,2016,74349,Gasoline,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,14599
26772,Porsche,911 Carrera 4 GTS,2023,1900,Gasoline,483.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,82950
52898,Land,Rover Defender SE,2022,14000,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Black,Black,None reported,Yes,63500
156602,Porsche,911 Carrera 4S,2023,56985,Gasoline,420.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Black,None reported,Yes,279950
187599,Land,Rover Range Rover Sport Supercharged HSE,2018,50000,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,75000
114786,Toyota,4Runner Limited,2016,109330,Gasoline,245.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,15599
165999,Jeep,Wrangler SE,2006,123921,Gasoline,120.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,6750
114338,Alfa,Romeo Giulia Ti,2021,27000,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,49000
146505,Cadillac,Escalade ESV Luxury,2016,119000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,15500
82198,BMW,M6 Base,2020,15000,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Brown,None reported,Yes,133000
7631,Lexus,RX 350 RX 350 F SPORT Handling,2021,31365,Gasoline,3.5 Liter DOHC,Variable,Beige,Black,None reported,,17498
141454,GMC,Acadia SLT-1,2009,170000,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,4500
85249,MINI,Cooper S Base,2012,95450,Gasoline,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,10000
46855,Ford,Edge Sport,2014,90000,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,18900
82145,Toyota,4Runner Limited,2016,132200,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,None reported,Yes,20000
63740,Mercedes-Benz,S-Class S 63 AMG,2016,6204,Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,54500
181684,Mercedes-Benz,G-Class G 550 4MATIC,2015,59000,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,27500
134538,BMW,M5 Base,2018,12118,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,White,None reported,Yes,36949
66547,Jeep,Grand Cherokee L Limited,2022,22187,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Granite Crystal Clearcoat Metallic,Black,,,44900
106897,Lucid,Air Grand Touring,2022,4786,,536.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Beige,None reported,Yes,55000
70015,Chevrolet,Tahoe LT,2018,75600,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,44850
27845,Ford,Excursion Limited,2003,205000,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,6999
157590,INFINITI,FX50 Base,2014,89150,Gasoline,390.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,32600
52675,Aston,Martin Vantage GT Base,2021,12000,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,99900
180350,Chevrolet,Corvette Stingray w/2LT,2021,7800,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,51950
88864,Jeep,Wrangler Sport,2021,23842,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Black Clearcoat,Black,At least 1 accident or damage reported,,39500
28323,Kia,Sportage LX,2020,44168,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,23995
81123,Honda,Pilot EX-L,2018,82260,Gasoline,3.5L V6 24V GDI SOHC,6-Speed Automatic,Gray,Black,At least 1 accident or damage reported,,34084
17301,Audi,RS 7 4.0T Prestige,2018,2894,Gasoline,605.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,59800
104790,Chevrolet,Camaro 1LT,2019,61341,Gasoline,3.6L V6 24V GDI DOHC,8-Speed Automatic,Summit White,Jet Black,None reported,Yes,27671
52078,Chevrolet,Tahoe LT,2020,51808,Gasoline,5.3L V8 16V GDI OHV,10-Speed Automatic,Red,Jet Black,At least 1 accident or damage reported,Yes,17498
70957,Chevrolet,Corvette Stingray w/3LT,2023,8940,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,134900
138217,Ford,F-250 XLT SuperCab Super Duty,2010,87500,Diesel,350.0HP 6.4L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,12900
65981,BMW,X5 M50i,2021,12454,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Orange,None reported,Yes,83000
42843,Dodge,Challenger R/T Scat Pack,2021,15555,Gasoline,6.4L V8 16V MPFI OHV,8-Speed Automatic,DB Black Clearcoat,Black,None reported,Yes,40995
